Date,HomeOdds,OverUnder,AwayTeam,HomeTeam
05-06-2018,127,10.5,Oakland Athletics,Texas Rangers
05-06-2018,-127,7.5,Seattle Mariners,Houston Astros
05-06-2018,-180,9.5,Chicago White Sox,Minnesota Twins
05-06-2018,-200,8,Kansas City Royals,Los Angeles Angels
05-06-2018,-275,6.5,Tampa Bay Rays,Washington Nationals
05-06-2018,-126,9,Baltimore Orioles,New York Mets
05-06-2018,-210,7.5,Milwaukee Brewers,Cleveland Indians
05-06-2018,-166,8.5,Chicago White Sox,Minnesota Twins
06-06-2018,101,7,Atlanta Braves,San Diego Padres
06-06-2018,-117,8,Arizona Diamondbacks,San Francisco Giants
06-06-2018,105,8.5,Los Angeles Dodgers,Pittsburgh Pirates
06-06-2018,116,9.5,Colorado Rockies,Cincinnati Reds
06-06-2018,-132,7.5,Philadelphia Phillies,Chicago Cubs
06-06-2018,-209,8.5,Miami Marlins,St. Louis Cardinals
06-06-2018,139,9.5,New York Yankees,Toronto Blue Jays
06-06-2018,-205,9,Detroit Tigers,Boston Red Sox
06-06-2018,105,10,Oakland Athletics,Texas Rangers
06-06-2018,-186,8.5,Seattle Mariners,Houston Astros
06-06-2018,-170,9.5,Chicago White Sox,Minnesota Twins
06-06-2018,-250,7.5,Kansas City Royals,Los Angeles Angels
06-06-2018,-150,7.5,Tampa Bay Rays,Washington Nationals
06-06-2018,-126,8,Baltimore Orioles,New York Mets
06-06-2018,-211,8.5,Milwaukee Brewers,Cleveland Indians
07-06-2018,-140,8,Los Angeles Dodgers,Pittsburgh Pirates
07-06-2018,-108,9,Colorado Rockies,Cincinnati Reds
07-06-2018,-236,8.5,Miami Marlins,St. Louis Cardinals
07-06-2018,-113,8,Philadelphia Phillies,Chicago Cubs
07-06-2018,-186,8.5,Chicago White Sox,Minnesota Twins
07-06-2018,-121,9.5,Baltimore Orioles,Toronto Blue Jays
07-06-2018,-170,10,Detroit Tigers,Boston Red Sox
07-06-2018,-103,8,Seattle Mariners,Tampa Bay Rays
07-06-2018,172,9,Houston Astros,Texas Rangers
07-06-2018,-162,8.5,Kansas City Royals,Oakland Athletics
08-06-2018,-164,8,Pittsburgh Pirates,Chicago Cubs
08-06-2018,-110,8,Milwaukee Brewers,Philadelphia Phillies
08-06-2018,-190,7.5,San Francisco Giants,Washington Nationals
08-06-2018,116,9.5,St. Louis Cardinals,Cincinnati Reds
08-06-2018,-138,7.5,San Diego Padres,Miami Marlins
08-06-2018,-109,11,Arizona Diamondbacks,Colorado Rockies
08-06-2018,-180,7.5,Atlanta Braves,Los Angeles Dodgers
08-06-2018,-182,9,Baltimore Orioles,Toronto Blue Jays
08-06-2018,-320,8,Chicago White Sox,Boston Red Sox
08-06-2018,150,8.5,Cleveland Indians,Detroit Tigers
08-06-2018,-321,8,Seattle Mariners,Tampa Bay Rays
08-06-2018,170,9,Houston Astros,Texas Rangers
08-06-2018,107,9,Los Angeles Angels,Minnesota Twins
08-06-2018,-164,7.5,Kansas City Royals,Oakland Athletics
08-06-2018,-109,7,New York Yankees,New York Mets
09-06-2018,-190,9,San Francisco Giants,Washington Nationals
09-06-2018,-116,8,Milwaukee Brewers,Philadelphia Phillies
09-06-2018,-171,8,Pittsburgh Pirates,Chicago Cubs
09-06-2018,189.5,102,St. Louis Cardinals,Cincinnati Reds
09-06-2018,114,7.5,San Diego Padres,Miami Marlins
09-06-2018,-138,13,Arizona Diamondbacks,Colorado Rockies
09-06-2018,-153,7.5,Atlanta Braves,Los Angeles Dodgers
09-06-2018,-107,9,Baltimore Orioles,Toronto Blue Jays
09-06-2018,-116,8.5,Los Angeles Angels,Minnesota Twins
09-06-2018,-175,9,Kansas City Royals,Oakland Athletics
09-06-2018,-217,9,Chicago White Sox,Boston Red Sox
09-06-2018,150,9,Cleveland Indians,Detroit Tigers
09-06-2018,-126,7,Seattle Mariners,Tampa Bay Rays
09-06-2018,162,9.5,Houston Astros,Texas Rangers
09-06-2018,148,8.5,New York Yankees,New York Mets
10-06-2018,106,9.5,St. Louis Cardinals,Cincinnati Reds
10-06-2018,-105,7,San Diego Padres,Miami Marlins
10-06-2018,107,8.5,Milwaukee Brewers,Philadelphia Phillies
10-06-2018,-195,9,Pittsburgh Pirates,Chicago Cubs
10-06-2018,-157,12,Arizona Diamondbacks,Colorado Rockies
10-06-2018,-305,7,San Francisco Giants,Washington Nationals
10-06-2018,-158,7,Atlanta Braves,Los Angeles Dodgers
10-06-2018,-220,9.5,Chicago White Sox,Boston Red Sox
10-06-2018,-131,9,Baltimore Orioles,Toronto Blue Jays
10-06-2018,150,7,Seattle Mariners,Tampa Bay Rays
10-06-2018,195,8,Cleveland Indians,Detroit Tigers
10-06-2018,-113,9,Los Angeles Angels,Minnesota Twins
10-06-2018,165,10.5,Houston Astros,Texas Rangers
10-06-2018,-165,8,Kansas City Royals,Oakland Athletics
10-06-2018,240,7,New York Yankees,New York Mets
11-06-2018,155,7.5,San Francisco Giants,Miami Marlins
11-06-2018,111,8,Chicago Cubs,Milwaukee Brewers
11-06-2018,-173,8.5,San Diego Padres,St. Louis Cardinals
11-06-2018,-157,7.5,Pittsburgh Pirates,Arizona Diamondbacks
11-06-2018,118,8.5,Boston Red Sox,Baltimore Orioles
11-06-2018,-105,8,Toronto Blue Jays,Tampa Bay Rays
11-06-2018,200,9,Cleveland Indians,Chicago White Sox
11-06-2018,113,8.5,Los Angeles Angels,Seattle Mariners
12-06-2018,-146,7,Colorado Rockies,Philadelphia Phillies
12-06-2018,111,8.5,San Francisco Giants,Miami Marlins
12-06-2018,-152,8.5,New York Mets,Atlanta Braves
12-06-2018,103,9,Chicago Cubs,Milwaukee Brewers
12-06-2018,-198,8.5,San Diego Padres,St. Louis Cardinals
12-06-2018,-157,9,Pittsburgh Pirates,Arizona Diamondbacks
12-06-2018,152,9.5,Boston Red Sox,Baltimore Orioles
12-06-2018,-115,8,Toronto Blue Jays,Tampa Bay Rays
12-06-2018,-105,9,Minnesota Twins,Detroit Tigers
12-06-2018,128,10.5,Cleveland Indians,Chicago White Sox
12-06-2018,138,8.5,Houston Astros,Oakland Athletics
12-06-2018,-108,8.5,Los Angeles Angels,Seattle Mariners
12-06-2018,-150,9,Washington Nationals,New York Yankees
12-06-2018,-105,9.5,Cincinnati Reds,Kansas City Royals
12-06-2018,-177,8.5,Texas Rangers,Los Angeles Dodgers
13-06-2018,116,7.5,New York Mets,Atlanta Braves
13-06-2018,-107,9,Chicago Cubs,Milwaukee Brewers
13-06-2018,-152,7.5,Pittsburgh Pirates,Arizona Diamondbacks
13-06-2018,-124,8.5,Colorado Rockies,Philadelphia Phillies
13-06-2018,-101,7.5,San Francisco Giants,Miami Marlins
13-06-2018,-195,8.5,San Diego Padres,St. Louis Cardinals
13-06-2018,104,7,Toronto Blue Jays,Tampa Bay Rays
13-06-2018,240,9,Boston Red Sox,Baltimore Orioles
13-06-2018,108,7.5,Los Angeles Angels,Seattle Mariners
13-06-2018,135,9,Minnesota Twins,Detroit Tigers
13-06-2018,180,8.5,Cleveland Indians,Chicago White Sox
13-06-2018,175,7.5,Houston Astros,Oakland Athletics
13-06-2018,-175,9.5,Washington Nationals,New York Yankees
13-06-2018,108,9.5,Cincinnati Reds,Kansas City Royals
13-06-2018,-182,8,Texas Rangers,Los Angeles Dodgers
14-06-2018,119,8,San Francisco Giants,Miami Marlins
14-06-2018,-117,8.5,Colorado Rockies,Philadelphia Phillies
14-06-2018,-170,8.5,San Diego Padres,Atlanta Braves
14-06-2018,-145,9,New York Mets,Arizona Diamondbacks
14-06-2018,-101,9,Minnesota Twins,Detroit Tigers
14-06-2018,121,8.5,Cleveland Indians,Chicago White Sox
14-06-2018,170,7.5,Houston Astros,Oakland Athletics
14-06-2018,-175,8.5,Tampa Bay Rays,New York Yankees
14-06-2018,117,8.5,Boston Red Sox,Seattle Mariners
15-06-2018,-137,9,Cincinnati Reds,Pittsburgh Pirates
15-06-2018,-142,8,San Diego Padres,Atlanta Braves
15-06-2018,-142,8,Philadelphia Phillies,Milwaukee Brewers
15-06-2018,-101,8.5,Chicago Cubs,St. Louis Cardinals
15-06-2018,-135,8,New York Mets,Arizona Diamondbacks
15-06-2018,-260,8,San Francisco Giants,Los Angeles Dodgers
15-06-2018,-215,9,Tampa Bay Rays,New York Yankees
15-06-2018,-220,8,Minnesota Twins,Cleveland Indians
15-06-2018,-140,8.5,Detroit Tigers,Chicago White Sox
15-06-2018,205,9,Houston Astros,Kansas City Royals
15-06-2018,105,8.5,Los Angeles Angels,Oakland Athletics
15-06-2018,-152,7,Boston Red Sox,Seattle Mariners
15-06-2018,-155,8.5,Miami Marlins,Baltimore Orioles
15-06-2018,117,9.5,Washington Nationals,Toronto Blue Jays
15-06-2018,-109,10.5,Colorado Rockies,Texas Rangers
16-06-2018,-105,8.5,Cincinnati Reds,Pittsburgh Pirates
16-06-2018,-162,9,Philadelphia Phillies,Milwaukee Brewers
16-06-2018,-195,8.5,San Diego Padres,Atlanta Braves
16-06-2018,118,9,Chicago Cubs,St. Louis Cardinals
16-06-2018,-145,7.5,San Francisco Giants,Los Angeles Dodgers
16-06-2018,-177,7.5,New York Mets,Arizona Diamondbacks
16-06-2018,-335,8,Tampa Bay Rays,New York Yankees
16-06-2018,101,9.5,Detroit Tigers,Chicago White Sox
16-06-2018,215,9.5,Houston Astros,Kansas City Royals
16-06-2018,-109,9,Los Angeles Angels,Oakland Athletics
16-06-2018,-180,9,Minnesota Twins,Cleveland Indians
16-06-2018,-101,8.5,Boston Red Sox,Seattle Mariners
16-06-2018,-158,9.5,Miami Marlins,Baltimore Orioles
16-06-2018,105,9.5,Colorado Rockies,Texas Rangers
16-06-2018,200,7.5,Washington Nationals,Toronto Blue Jays
17-06-2018,-145,8.5,Cincinnati Reds,Pittsburgh Pirates
17-06-2018,-114,8.5,San Diego Padres,Atlanta Braves
17-06-2018,118,8.5,Philadelphia Phillies,Milwaukee Brewers
17-06-2018,105,8.5,Chicago Cubs,St. Louis Cardinals
17-06-2018,-180,8.5,San Francisco Giants,Los Angeles Dodgers
17-06-2018,-126,9,New York Mets,Arizona Diamondbacks
17-06-2018,-145,10,Minnesota Twins,Cleveland Indians
17-06-2018,-240,9.5,Tampa Bay Rays,New York Yankees
17-06-2018,104,9.5,Detroit Tigers,Chicago White Sox
17-06-2018,205,9.5,Houston Astros,Kansas City Royals
17-06-2018,111,8.5,Los Angeles Angels,Oakland Athletics
17-06-2018,138,8.5,Boston Red Sox,Seattle Mariners
17-06-2018,-180,8.5,Miami Marlins,Baltimore Orioles
17-06-2018,116,9.5,Washington Nationals,Toronto Blue Jays
17-06-2018,114,10,Colorado Rockies,Texas Rangers
18-06-2018,-101,8.5,St. Louis Cardinals,Philadelphia Phillies
18-06-2018,-103,9,Milwaukee Brewers,Pittsburgh Pirates
18-06-2018,109,9.5,New York Mets,Colorado Rockies
18-06-2018,-160,7.5,Miami Marlins,San Francisco Giants
18-06-2018,-271,8.5,Chicago White Sox,Cleveland Indians
18-06-2018,-271,7,Tampa Bay Rays,Houston Astros
18-06-2018,130,9.5,Texas Rangers,Kansas City Royals
18-06-2018,-121,7.5,Arizona Diamondbacks,Los Angeles Angels
18-06-2018,115,9.5,New York Yankees,Washington Nationals
19-06-2018,-119,8,Milwaukee Brewers,Pittsburgh Pirates
19-06-2018,-114,8.5,St. Louis Cardinals,Philadelphia Phillies
19-06-2018,-118,8,Los Angeles Dodgers,Chicago Cubs
19-06-2018,-164,11.5,New York Mets,Colorado Rockies
19-06-2018,-162,8,Miami Marlins,San Francisco Giants
19-06-2018,-175,9.5,Seattle Mariners,New York Yankees
19-06-2018,-196,8.5,Chicago White Sox,Cleveland Indians
19-06-2018,-235,7,Tampa Bay Rays,Houston Astros
19-06-2018,180,7,Boston Red Sox,Minnesota Twins
19-06-2018,122,9,Texas Rangers,Kansas City Royals
19-06-2018,-190,9.5,Baltimore Orioles,Washington Nationals
19-06-2018,-105,9,Atlanta Braves,Toronto Blue Jays
19-06-2018,-132,9,Detroit Tigers,Cincinnati Reds
19-06-2018,-148,9,Arizona Diamondbacks,Los Angeles Angels
19-06-2018,-109,8.5,Oakland Athletics,San Diego Padres
19-06-2018,109,8.5,Los Angeles Dodgers,Chicago Cubs
20-06-2018,-113,9,St. Louis Cardinals,Philadelphia Phillies
20-06-2018,107,7.5,Los Angeles Dodgers,Chicago Cubs
20-06-2018,-119,8,Miami Marlins,San Francisco Giants
20-06-2018,-107,11,New York Mets,Colorado Rockies
20-06-2018,-333,8,Chicago White Sox,Cleveland Indians
20-06-2018,-210,10,Seattle Mariners,New York Yankees
20-06-2018,-260,7.5,Tampa Bay Rays,Houston Astros
20-06-2018,155,8.5,Boston Red Sox,Minnesota Twins
20-06-2018,-110,9.5,Texas Rangers,Kansas City Royals
20-06-2018,-140,9,Detroit Tigers,Cincinnati Reds
20-06-2018,-165,8.5,Atlanta Braves,Toronto Blue Jays
20-06-2018,-133,7.5,Oakland Athletics,San Diego Padres
20-06-2018,-205,9,Baltimore Orioles,Washington Nationals
21-06-2018,-160,11.5,New York Mets,Colorado Rockies
21-06-2018,-119,8,Arizona Diamondbacks,Pittsburgh Pirates
21-06-2018,162,9.5,Chicago Cubs,Cincinnati Reds
21-06-2018,-116,8.5,St. Louis Cardinals,Milwaukee Brewers
21-06-2018,-163,7.5,San Diego Padres,San Francisco Giants
21-06-2018,-185,7.5,Seattle Mariners,New York Yankees
21-06-2018,119,9,Boston Red Sox,Minnesota Twins
21-06-2018,-138,8.5,Toronto Blue Jays,Los Angeles Angels
21-06-2018,-275,7,Baltimore Orioles,Washington Nationals
22-06-2018,111,7.5,Arizona Diamondbacks,Pittsburgh Pirates
22-06-2018,-161,8.5,Philadelphia Phillies,Washington Nationals
22-06-2018,116,8.5,Chicago Cubs,Cincinnati Reds
22-06-2018,135,7.5,Los Angeles Dodgers,New York Mets
22-06-2018,-118,8.5,St. Louis Cardinals,Milwaukee Brewers
22-06-2018,-220,11,Miami Marlins,Colorado Rockies
22-06-2018,-117,7.5,San Diego Padres,San Francisco Giants
22-06-2018,140,7.5,New York Yankees,Tampa Bay Rays
22-06-2018,-129,9.5,Seattle Mariners,Boston Red Sox
22-06-2018,-235,9,Detroit Tigers,Cleveland Indians
22-06-2018,-340,8.5,Kansas City Royals,Houston Astros
22-06-2018,128,9.5,Oakland Athletics,Chicago White Sox
22-06-2018,270,9,Texas Rangers,Minnesota Twins
22-06-2018,-151,8.5,Toronto Blue Jays,Los Angeles Angels
22-06-2018,-181,8,Baltimore Orioles,Atlanta Braves
22-06-2018,116,9,Oakland Athletics,Chicago White Sox
23-06-2018,-250,11.5,Miami Marlins,Colorado Rockies
23-06-2018,-118,8.5,Philadelphia Phillies,Washington Nationals
23-06-2018,-101,7.5,Arizona Diamondbacks,Pittsburgh Pirates
23-06-2018,-142,8.5,San Diego Padres,San Francisco Giants
23-06-2018,-105,9,St. Louis Cardinals,Milwaukee Brewers
23-06-2018,-110,9.5,Chicago Cubs,Cincinnati Reds
23-06-2018,101,6.5,Los Angeles Dodgers,New York Mets
23-06-2018,-124,10.5,Texas Rangers,Minnesota Twins
23-06-2018,103,9,Oakland Athletics,Chicago White Sox
23-06-2018,153,8,New York Yankees,Tampa Bay Rays
23-06-2018,-265,8.5,Detroit Tigers,Cleveland Indians
23-06-2018,-345,8,Kansas City Royals,Houston Astros
23-06-2018,-182,9,Seattle Mariners,Boston Red Sox
23-06-2018,-135,8.5,Toronto Blue Jays,Los Angeles Angels
23-06-2018,-131,8.5,Baltimore Orioles,Atlanta Braves
24-06-2018,116,9.5,Chicago Cubs,Cincinnati Reds
24-06-2018,150,8.5,Los Angeles Dodgers,New York Mets
24-06-2018,-115,8.5,Arizona Diamondbacks,Pittsburgh Pirates
24-06-2018,-122,9,Philadelphia Phillies,Washington Nationals
24-06-2018,-121,8.5,St. Louis Cardinals,Milwaukee Brewers
24-06-2018,-174,11,Miami Marlins,Colorado Rockies
24-06-2018,-152,8,San Diego Padres,San Francisco Giants
24-06-2018,-250,8.5,Seattle Mariners,Boston Red Sox
24-06-2018,-162,9.5,Detroit Tigers,Cleveland Indians
24-06-2018,150,7.5,New York Yankees,Tampa Bay Rays
24-06-2018,-370,7.5,Kansas City Royals,Houston Astros
24-06-2018,-119,9.5,Oakland Athletics,Chicago White Sox
24-06-2018,-172,9,Texas Rangers,Minnesota Twins
24-06-2018,-142,9,Toronto Blue Jays,Los Angeles Angels
24-06-2018,-185,9.5,Baltimore Orioles,Atlanta Braves
25-06-2018,106,7.5,Pittsburgh Pirates,New York Mets
25-06-2018,117,7.5,Arizona Diamondbacks,Miami Marlins
25-06-2018,-153,9,Cincinnati Reds,Atlanta Braves
25-06-2018,-168,8.5,Chicago Cubs,Los Angeles Dodgers
25-06-2018,105,9.5,Oakland Athletics,Detroit Tigers
25-06-2018,101,9.5,Seattle Mariners,Baltimore Orioles
25-06-2018,-240,7,Toronto Blue Jays,Houston Astros
25-06-2018,135,8,New York Yankees,Philadelphia Phillies
25-06-2018,-112,7,Washington Nationals,Tampa Bay Rays
25-06-2018,-137,9.5,San Diego Padres,Texas Rangers
25-06-2018,108,8,Cleveland Indians,St. Louis Cardinals
25-06-2018,167,9,Los Angeles Angels,Kansas City Royals
26-06-2018,-117,8,Pittsburgh Pirates,New York Mets
26-06-2018,142,8,Arizona Diamondbacks,Miami Marlins
26-06-2018,-140,9.5,Cincinnati Reds,Atlanta Braves
26-06-2018,-155,7.5,Chicago Cubs,Los Angeles Dodgers
26-06-2018,-144,8.5,Colorado Rockies,San Francisco Giants
26-06-2018,125,8,Seattle Mariners,Baltimore Orioles
26-06-2018,116,9,Oakland Athletics,Detroit Tigers
26-06-2018,-156,10,Los Angeles Angels,Boston Red Sox
26-06-2018,-240,8,Toronto Blue Jays,Houston Astros
26-06-2018,117,8.5,Minnesota Twins,Chicago White Sox
26-06-2018,171,7,Washington Nationals,Tampa Bay Rays
26-06-2018,166,7.5,New York Yankees,Philadelphia Phillies
26-06-2018,-127,10.5,San Diego Padres,Texas Rangers
26-06-2018,-220,8,Kansas City Royals,Milwaukee Brewers
26-06-2018,149,7.5,Cleveland Indians,St. Louis Cardinals
27-06-2018,-119,8.5,Cincinnati Reds,Atlanta Braves
27-06-2018,-119,8,Pittsburgh Pirates,New York Mets
27-06-2018,143,7,Arizona Diamondbacks,Miami Marlins
27-06-2018,-147,7.5,Chicago Cubs,Los Angeles Dodgers
27-06-2018,-164,7,Colorado Rockies,San Francisco Giants
27-06-2018,-190,8,Toronto Blue Jays,Houston Astros
27-06-2018,-105,9.5,Seattle Mariners,Baltimore Orioles
27-06-2018,-150,9,Los Angeles Angels,Boston Red Sox
27-06-2018,112,9.5,Oakland Athletics,Detroit Tigers
27-06-2018,138,9,Minnesota Twins,Chicago White Sox
27-06-2018,-200,8,Kansas City Royals,Milwaukee Brewers
27-06-2018,114,8,New York Yankees,Philadelphia Phillies
27-06-2018,-116,9.5,San Diego Padres,Texas Rangers
27-06-2018,-112,8,Cleveland Indians,St. Louis Cardinals
28-06-2018,150,7,Arizona Diamondbacks,Miami Marlins
28-06-2018,-185,7.5,Chicago Cubs,Los Angeles Dodgers
28-06-2018,114,8,Colorado Rockies,San Francisco Giants
28-06-2018,-123,8.5,Washington Nationals,Philadelphia Phillies
28-06-2018,101,9.5,Milwaukee Brewers,Cincinnati Reds
28-06-2018,103,9,Oakland Athletics,Detroit Tigers
28-06-2018,102,9.5,Minnesota Twins,Chicago White Sox
28-06-2018,118,10.5,Seattle Mariners,Baltimore Orioles
28-06-2018,-165,10.5,Los Angeles Angels,Boston Red Sox
28-06-2018,142,7.5,Houston Astros,Tampa Bay Rays
29-06-2018,100,9,Washington Nationals,Philadelphia Phillies
29-06-2018,-109,8.5,New York Mets,Miami Marlins
29-06-2018,-121,9.5,Milwaukee Brewers,Cincinnati Reds
29-06-2018,-136,8.5,Atlanta Braves,St. Louis Cardinals
29-06-2018,-135,7,San Francisco Giants,Arizona Diamondbacks
29-06-2018,-111,7.5,Pittsburgh Pirates,San Diego Padres
29-06-2018,-163,8,Colorado Rockies,Los Angeles Dodgers
29-06-2018,140,10,Los Angeles Angels,Baltimore Orioles
29-06-2018,-121,9.5,Boston Red Sox,New York Yankees
29-06-2018,-210,9,Detroit Tigers,Toronto Blue Jays
29-06-2018,165,7,Houston Astros,Tampa Bay Rays
29-06-2018,-146,10.5,Chicago White Sox,Texas Rangers
29-06-2018,160,8.5,Cleveland Indians,Oakland Athletics
29-06-2018,-215,8,Kansas City Royals,Seattle Mariners
29-06-2018,-124,9.5,Minnesota Twins,Chicago Cubs
30-06-2018,151,7,New York Mets,Miami Marlins
30-06-2018,-133,9.5,Milwaukee Brewers,Cincinnati Reds
30-06-2018,102,9.5,Washington Nationals,Philadelphia Phillies
30-06-2018,-135,9,Atlanta Braves,St. Louis Cardinals
30-06-2018,-175,8,Colorado Rockies,Los Angeles Dodgers
30-06-2018,-121,8.5,San Francisco Giants,Arizona Diamondbacks
30-06-2018,-141,7,Pittsburgh Pirates,San Diego Padres
30-06-2018,-158,9,Detroit Tigers,Toronto Blue Jays
30-06-2018,111,9.5,Cleveland Indians,Oakland Athletics
30-06-2018,148,9.5,Los Angeles Angels,Baltimore Orioles
30-06-2018,153,7,Houston Astros,Tampa Bay Rays
30-06-2018,135,8.5,Boston Red Sox,New York Yankees
30-06-2018,-121,10,Chicago White Sox,Texas Rangers
30-06-2018,-210,8.5,Kansas City Royals,Seattle Mariners
30-06-2018,-140,10.5,Minnesota Twins,Chicago Cubs
01-07-2018,101,8,New York Mets,Miami Marlins
01-07-2018,117,9,Milwaukee Brewers,Cincinnati Reds
01-07-2018,120,9.5,Washington Nationals,Philadelphia Phillies
01-07-2018,105,8.5,Atlanta Braves,St. Louis Cardinals
01-07-2018,-133,8,San Francisco Giants,Arizona Diamondbacks
01-07-2018,103,7.5,Pittsburgh Pirates,San Diego Padres
01-07-2018,-225,8.5,Colorado Rockies,Los Angeles Dodgers
01-07-2018,-113,10,Los Angeles Angels,Baltimore Orioles
01-07-2018,-202,9,Detroit Tigers,Toronto Blue Jays
01-07-2018,135,7,Houston Astros,Tampa Bay Rays
01-07-2018,-171,10.5,Chicago White Sox,Texas Rangers
01-07-2018,136,9,Cleveland Indians,Oakland Athletics
01-07-2018,-285,7,Kansas City Royals,Seattle Mariners
01-07-2018,-185,8.5,Boston Red Sox,New York Yankees
01-07-2018,-182,12,Minnesota Twins,Chicago Cubs
02-07-2018,-105,11.5,San Francisco Giants,Colorado Rockies
02-07-2018,-145,8,St. Louis Cardinals,Arizona Diamondbacks
02-07-2018,-230,8,Pittsburgh Pirates,Los Angeles Dodgers
02-07-2018,-138,9.5,Detroit Tigers,Toronto Blue Jays
02-07-2018,238,8.5,Cleveland Indians,Kansas City Royals
02-07-2018,-180,8,Boston Red Sox,Washington Nationals
02-07-2018,-215,9.5,Atlanta Braves,New York Yankees
02-07-2018,-210,9.5,Chicago White Sox,Cincinnati Reds
02-07-2018,123,7.5,Tampa Bay Rays,Miami Marlins
02-07-2018,-118,8,Minnesota Twins,Milwaukee Brewers
03-07-2018,-142,12,San Francisco Giants,Colorado Rockies
03-07-2018,-140,7.5,St. Louis Cardinals,Arizona Diamondbacks
03-07-2018,-255,7.5,Pittsburgh Pirates,Los Angeles Dodgers
03-07-2018,150,10.5,Houston Astros,Texas Rangers
03-07-2018,145,9.5,Cleveland Indians,Kansas City Royals
03-07-2018,-110,8.5,Los Angeles Angels,Seattle Mariners
03-07-2018,-205,8,Detroit Tigers,Chicago Cubs
03-07-2018,-153,8.5,Minnesota Twins,Milwaukee Brewers
03-07-2018,-114,9.5,Boston Red Sox,Washington Nationals
03-07-2018,-165,8.5,Baltimore Orioles,Philadelphia Phillies
03-07-2018,-160,9,Atlanta Braves,New York Yankees
03-07-2018,-119,9,New York Mets,Toronto Blue Jays
03-07-2018,-235,9.5,Chicago White Sox,Cincinnati Reds
03-07-2018,-111,7,Tampa Bay Rays,Miami Marlins
03-07-2018,-126,8.5,San Diego Padres,Oakland Athletics
04-07-2018,-235,8.5,Pittsburgh Pirates,Los Angeles Dodgers
04-07-2018,-126,10.5,San Francisco Giants,Colorado Rockies
04-07-2018,-106,7,St. Louis Cardinals,Arizona Diamondbacks
04-07-2018,-103,9,Los Angeles Angels,Seattle Mariners
04-07-2018,160,9.5,Houston Astros,Texas Rangers
04-07-2018,230,9,Cleveland Indians,Kansas City Royals
04-07-2018,117,9,Boston Red Sox,Washington Nationals
04-07-2018,-215,9.5,Atlanta Braves,New York Yankees
04-07-2018,128,7,Tampa Bay Rays,Miami Marlins
04-07-2018,-235,9.5,Detroit Tigers,Chicago Cubs
04-07-2018,-211,8.5,Baltimore Orioles,Philadelphia Phillies
04-07-2018,-165,8.5,San Diego Padres,Oakland Athletics
04-07-2018,-113,8.5,Minnesota Twins,Milwaukee Brewers
04-07-2018,-173,9.5,New York Mets,Toronto Blue Jays
04-07-2018,-182,10.5,Chicago White Sox,Cincinnati Reds
05-07-2018,-205,9,Miami Marlins,Washington Nationals
05-07-2018,111,8.5,Atlanta Braves,Milwaukee Brewers
05-07-2018,-163,8.5,San Diego Padres,Arizona Diamondbacks
05-07-2018,-135,8,St. Louis Cardinals,San Francisco Giants
05-07-2018,-104,9.5,Texas Rangers,Detroit Tigers
05-07-2018,-330,8,Chicago White Sox,Houston Astros
05-07-2018,-147,9.5,Baltimore Orioles,Minnesota Twins
05-07-2018,-133,9,Los Angeles Angels,Seattle Mariners
06-07-2018,-150,7.5,Cincinnati Reds,Chicago Cubs
06-07-2018,-235,9,Miami Marlins,Washington Nationals
06-07-2018,-104,8.5,Philadelphia Phillies,Pittsburgh Pirates
06-07-2018,-129,8,Atlanta Braves,Milwaukee Brewers
06-07-2018,-147,8,San Diego Padres,Arizona Diamondbacks
06-07-2018,-123,8.5,St. Louis Cardinals,San Francisco Giants
06-07-2018,137,9.5,New York Yankees,Toronto Blue Jays
06-07-2018,-205,9,Oakland Athletics,Cleveland Indians
06-07-2018,108,9,Texas Rangers,Detroit Tigers
06-07-2018,-151,9,Baltimore Orioles,Minnesota Twins
06-07-2018,-285,8.5,Chicago White Sox,Houston Astros
06-07-2018,325,8.5,Boston Red Sox,Kansas City Royals
06-07-2018,-165,6.5,Tampa Bay Rays,New York Mets
06-07-2018,132,9.5,Los Angeles Dodgers,Los Angeles Angels
06-07-2018,-113,8,Colorado Rockies,Seattle Mariners
07-07-2018,-129,9.5,Cincinnati Reds,Chicago Cubs
07-07-2018,113,8.5,St. Louis Cardinals,San Francisco Giants
07-07-2018,-138,8,Philadelphia Phillies,Pittsburgh Pirates
07-07-2018,-105,9,Atlanta Braves,Milwaukee Brewers
07-07-2018,-350,7.5,Miami Marlins,Washington Nationals
07-07-2018,-191,8,San Diego Padres,Arizona Diamondbacks
07-07-2018,-142,8.5,Baltimore Orioles,Minnesota Twins
07-07-2018,178,7.5,New York Yankees,Toronto Blue Jays
07-07-2018,-382,8,Chicago White Sox,Houston Astros
07-07-2018,140,9.5,Texas Rangers,Detroit Tigers
07-07-2018,-250,9,Oakland Athletics,Cleveland Indians
07-07-2018,170,9.5,Boston Red Sox,Kansas City Royals
07-07-2018,119,7,Tampa Bay Rays,New York Mets
07-07-2018,-210,7.5,Colorado Rockies,Seattle Mariners
07-07-2018,138,10,Los Angeles Dodgers,Los Angeles Angels
08-07-2018,-182,9.5,Miami Marlins,Washington Nationals
08-07-2018,-156,9,Philadelphia Phillies,Pittsburgh Pirates
08-07-2018,-121,8.5,Atlanta Braves,Milwaukee Brewers
08-07-2018,-163,8.5,Cincinnati Reds,Chicago Cubs
08-07-2018,-119,7.5,St. Louis Cardinals,San Francisco Giants
