Date,HomeOdds,OverUnder,AwayTeam,HomeTeam
12-08-2019,-111,14,Arizona Diamondbacks,Colorado Rockies
12-08-2019,-350,10.5,Baltimore Orioles,New York Yankees
12-08-2019,-325,11.5,Baltimore Orioles,New York Yankees
12-08-2019,-122,10.5,Texas Rangers,Toronto Blue Jays
12-08-2019,105,10.5,Boston Red Sox,Cleveland Indians
12-08-2019,-145,10,Pittsburgh Pirates,Los Angeles Angels
12-08-2019,-126,8,Tampa Bay Rays,San Diego Padres
13-08-2019,-128,10.5,Cincinnati Reds,Washington Nationals
13-08-2019,117,10.5,Chicago Cubs,Philadelphia Phillies
13-08-2019,190,8.5,Los Angeles Dodgers,Miami Marlins
13-08-2019,-125,9.5,New York Mets,Atlanta Braves
13-08-2019,120,13,Arizona Diamondbacks,Colorado Rockies
13-08-2019,-300,10.5,Baltimore Orioles,New York Yankees
13-08-2019,120,9,Texas Rangers,Toronto Blue Jays
13-08-2019,-101,7.5,Boston Red Sox,Cleveland Indians
13-08-2019,-157,9,Seattle Mariners,Detroit Tigers
13-08-2019,300,9,Houston Astros,Chicago White Sox
13-08-2019,-158,10,Minnesota Twins,Milwaukee Brewers
13-08-2019,210,9.5,St. Louis Cardinals,Kansas City Royals
13-08-2019,-105,8,Oakland Athletics,San Francisco Giants
13-08-2019,-165,9.5,Pittsburgh Pirates,Los Angeles Angels
13-08-2019,108,8,Tampa Bay Rays,San Diego Padres
13-08-2019,280,10,Houston Astros,Chicago White Sox
14-08-2019,142,13,Arizona Diamondbacks,Colorado Rockies
14-08-2019,-168,9,Cincinnati Reds,Washington Nationals
14-08-2019,-120,8.5,Chicago Cubs,Philadelphia Phillies
14-08-2019,250,8,Los Angeles Dodgers,Miami Marlins
14-08-2019,-144,10,New York Mets,Atlanta Braves
14-08-2019,-142,10,Texas Rangers,Toronto Blue Jays
14-08-2019,-240,10.5,Baltimore Orioles,New York Yankees
14-08-2019,-185,9.5,Boston Red Sox,Cleveland Indians
14-08-2019,270,11,Houston Astros,Chicago White Sox
14-08-2019,160,10,Seattle Mariners,Detroit Tigers
14-08-2019,-116,9.5,Minnesota Twins,Milwaukee Brewers
14-08-2019,-112,8.5,Tampa Bay Rays,San Diego Padres
14-08-2019,105,9,Oakland Athletics,San Francisco Giants
14-08-2019,-127,10,Pittsburgh Pirates,Los Angeles Angels
14-08-2019,118,9.5,St. Louis Cardinals,Kansas City Royals
15-08-2019,220,7.5,Los Angeles Dodgers,Miami Marlins
15-08-2019,128,9.5,Chicago Cubs,Philadelphia Phillies
15-08-2019,-140,9.5,St. Louis Cardinals,Cincinnati Reds
15-08-2019,-123,10,New York Mets,Atlanta Braves
15-08-2019,-160,9.5,San Francisco Giants,Arizona Diamondbacks
15-08-2019,-101,9.5,Seattle Mariners,Detroit Tigers
15-08-2019,-160,11,Cleveland Indians,New York Yankees
15-08-2019,145,12,Minnesota Twins,Texas Rangers
15-08-2019,-154,9,Chicago White Sox,Los Angeles Angels
15-08-2019,102,10,Houston Astros,Oakland Athletics
16-08-2019,-155,9,Milwaukee Brewers,Washington Nationals
16-08-2019,-112,9,San Diego Padres,Philadelphia Phillies
16-08-2019,125,9,Chicago Cubs,Pittsburgh Pirates
16-08-2019,-132,8.5,St. Louis Cardinals,Cincinnati Reds
16-08-2019,-115,10,Los Angeles Dodgers,Atlanta Braves
16-08-2019,-245,12.5,Miami Marlins,Colorado Rockies
16-08-2019,-132,9.5,San Francisco Giants,Arizona Diamondbacks
16-08-2019,-140,10.5,Cleveland Indians,New York Yankees
16-08-2019,-145,10,Seattle Mariners,Toronto Blue Jays
16-08-2019,-280,12.5,Baltimore Orioles,Boston Red Sox
16-08-2019,-330,7.5,Detroit Tigers,Tampa Bay Rays
16-08-2019,-106,10,Minnesota Twins,Texas Rangers
16-08-2019,170,9,Houston Astros,Oakland Athletics
16-08-2019,-115,8.5,Chicago White Sox,Los Angeles Angels
16-08-2019,163,9,New York Mets,Kansas City Royals
17-08-2019,133,10.5,Chicago Cubs,Pittsburgh Pirates
17-08-2019,120,9,St. Louis Cardinals,Cincinnati Reds
17-08-2019,-112,9.5,San Diego Padres,Philadelphia Phillies
17-08-2019,-114,10.5,Milwaukee Brewers,Washington Nationals
17-08-2019,145,10,Los Angeles Dodgers,Atlanta Braves
17-08-2019,-115,10,San Francisco Giants,Arizona Diamondbacks
17-08-2019,-270,12.5,Miami Marlins,Colorado Rockies
17-08-2019,-165,10,Cleveland Indians,New York Yankees
17-08-2019,-165,10.5,Seattle Mariners,Toronto Blue Jays
17-08-2019,102,10,Houston Astros,Oakland Athletics
17-08-2019,-310,8.5,Detroit Tigers,Tampa Bay Rays
17-08-2019,-320,10.5,Baltimore Orioles,Boston Red Sox
17-08-2019,160,11.5,Minnesota Twins,Texas Rangers
17-08-2019,-185,10,Chicago White Sox,Los Angeles Angels
17-08-2019,180,8.5,New York Mets,Kansas City Royals
18-08-2019,-119,10.5,San Diego Padres,Philadelphia Phillies
18-08-2019,157,9,St. Louis Cardinals,Cincinnati Reds
18-08-2019,-127,10,Los Angeles Dodgers,Atlanta Braves
18-08-2019,-105,11,Milwaukee Brewers,Washington Nationals
18-08-2019,-168,13.5,Miami Marlins,Colorado Rockies
18-08-2019,-108,9,San Francisco Giants,Arizona Diamondbacks
18-08-2019,150,9.5,Chicago Cubs,Pittsburgh Pirates
18-08-2019,-300,12,Baltimore Orioles,Boston Red Sox
18-08-2019,110,10,Cleveland Indians,New York Yankees
18-08-2019,-165,10,Seattle Mariners,Toronto Blue Jays
18-08-2019,-190,7.5,Detroit Tigers,Tampa Bay Rays
18-08-2019,-134,10.5,Minnesota Twins,Texas Rangers
18-08-2019,-155,9,Chicago White Sox,Los Angeles Angels
18-08-2019,176,9.5,Houston Astros,Oakland Athletics
18-08-2019,164,9.5,New York Mets,Kansas City Royals
19-08-2019,108,10.5,Washington Nationals,Pittsburgh Pirates
19-08-2019,-140,9,San Diego Padres,Cincinnati Reds
19-08-2019,-118,9.5,Milwaukee Brewers,St. Louis Cardinals
19-08-2019,-210,9.5,Colorado Rockies,Arizona Diamondbacks
19-08-2019,-130,10.5,Kansas City Royals,Baltimore Orioles
19-08-2019,-190,8,Seattle Mariners,Tampa Bay Rays
19-08-2019,108,11.5,Los Angeles Angels,Texas Rangers
19-08-2019,-220,10,Chicago White Sox,Minnesota Twins
19-08-2019,-420,10,Detroit Tigers,Houston Astros
20-08-2019,145,9,Washington Nationals,Pittsburgh Pirates
20-08-2019,-150,8.5,San Diego Padres,Cincinnati Reds
20-08-2019,-275,9.5,Miami Marlins,Atlanta Braves
20-08-2019,-105,9.5,Milwaukee Brewers,St. Louis Cardinals
20-08-2019,-200,10.5,San Francisco Giants,Chicago Cubs
20-08-2019,-148,10,Colorado Rockies,Arizona Diamondbacks
20-08-2019,-117,9.5,Kansas City Royals,Baltimore Orioles
20-08-2019,-196,8.5,Seattle Mariners,Tampa Bay Rays
20-08-2019,118,12,Los Angeles Angels,Texas Rangers
20-08-2019,-230,10,Chicago White Sox,Minnesota Twins
20-08-2019,-270,9,Detroit Tigers,Houston Astros
20-08-2019,120,9.5,New York Yankees,Oakland Athletics
20-08-2019,-110,11,Philadelphia Phillies,Boston Red Sox
20-08-2019,135,8,Cleveland Indians,New York Mets
20-08-2019,-330,9,Toronto Blue Jays,Los Angeles Dodgers
20-08-2019,127,11.5,Los Angeles Angels,Texas Rangers
21-08-2019,-160,8.5,San Diego Padres,Cincinnati Reds
21-08-2019,-178,10,Colorado Rockies,Arizona Diamondbacks
21-08-2019,127,9,Washington Nationals,Pittsburgh Pirates
21-08-2019,-180,9.5,Miami Marlins,Atlanta Braves
21-08-2019,-102,8.5,Milwaukee Brewers,St. Louis Cardinals
21-08-2019,-250,9,San Francisco Giants,Chicago Cubs
21-08-2019,-170,8.5,Chicago White Sox,Minnesota Twins
21-08-2019,-320,8,Seattle Mariners,Tampa Bay Rays
21-08-2019,-118,10.5,Los Angeles Angels,Texas Rangers
21-08-2019,110,10.5,Kansas City Royals,Baltimore Orioles
21-08-2019,-550,8.5,Detroit Tigers,Houston Astros
21-08-2019,-122,10,New York Yankees,Oakland Athletics
21-08-2019,-160,12.5,Philadelphia Phillies,Boston Red Sox
21-08-2019,-150,9,Cleveland Indians,New York Mets
21-08-2019,-380,8.5,Toronto Blue Jays,Los Angeles Dodgers
22-08-2019,-185,7.5,San Francisco Giants,Chicago Cubs
22-08-2019,185,9,Washington Nationals,Pittsburgh Pirates
22-08-2019,-280,9,Miami Marlins,Atlanta Braves
22-08-2019,-128,8,Colorado Rockies,St. Louis Cardinals
22-08-2019,190,10,Tampa Bay Rays,Baltimore Orioles
22-08-2019,-550,8,Detroit Tigers,Houston Astros
22-08-2019,106,10.5,Texas Rangers,Chicago White Sox
22-08-2019,110,9.5,New York Yankees,Oakland Athletics
22-08-2019,-125,8.5,Cleveland Indians,New York Mets
22-08-2019,-240,9.5,Toronto Blue Jays,Los Angeles Dodgers
23-08-2019,-127,8.5,Washington Nationals,Chicago Cubs
23-08-2019,-115,9,Cincinnati Reds,Pittsburgh Pirates
23-08-2019,150,9,Philadelphia Phillies,Miami Marlins
23-08-2019,-176,7.5,Atlanta Braves,New York Mets
23-08-2019,-148,10,Arizona Diamondbacks,Milwaukee Brewers
23-08-2019,-250,8,Colorado Rockies,St. Louis Cardinals
23-08-2019,180,10.5,Tampa Bay Rays,Baltimore Orioles
23-08-2019,-190,9,Kansas City Royals,Cleveland Indians
23-08-2019,-330,9.5,Detroit Tigers,Minnesota Twins
23-08-2019,128,8.5,Texas Rangers,Chicago White Sox
23-08-2019,-250,9.5,Los Angeles Angels,Houston Astros
23-08-2019,-108,9.5,Toronto Blue Jays,Seattle Mariners
23-08-2019,-145,8.5,New York Yankees,Los Angeles Dodgers
23-08-2019,107,8,Boston Red Sox,San Diego Padres
24-08-2019,-165,9,Washington Nationals,Chicago Cubs
24-08-2019,122,9,Philadelphia Phillies,Miami Marlins
24-08-2019,-102,8.5,Cincinnati Reds,Pittsburgh Pirates
24-08-2019,-128,8.5,Arizona Diamondbacks,Milwaukee Brewers
24-08-2019,-108,8,Atlanta Braves,New York Mets
24-08-2019,-185,9,Colorado Rockies,St. Louis Cardinals
24-08-2019,170,9.5,Tampa Bay Rays,Baltimore Orioles
24-08-2019,-190,10.5,Los Angeles Angels,Houston Astros
24-08-2019,-350,10,Detroit Tigers,Minnesota Twins
24-08-2019,-350,9,Kansas City Royals,Cleveland Indians
24-08-2019,-130,9.5,Texas Rangers,Chicago White Sox
24-08-2019,-112,9.5,Toronto Blue Jays,Seattle Mariners
24-08-2019,-136,9.5,New York Yankees,Los Angeles Dodgers
24-08-2019,110,9,Boston Red Sox,San Diego Padres
24-08-2019,-145,8.5,San Francisco Giants,Oakland Athletics
25-08-2019,179,8,Philadelphia Phillies,Miami Marlins
25-08-2019,-106,8.5,Atlanta Braves,New York Mets
25-08-2019,124,8.5,Cincinnati Reds,Pittsburgh Pirates
25-08-2019,-115,9,Arizona Diamondbacks,Milwaukee Brewers
25-08-2019,-180,9,Colorado Rockies,St. Louis Cardinals
25-08-2019,117,8.5,Washington Nationals,Chicago Cubs
25-08-2019,155,9.5,Tampa Bay Rays,Baltimore Orioles
25-08-2019,-360,9,Kansas City Royals,Cleveland Indians
25-08-2019,-122,9,Texas Rangers,Chicago White Sox
25-08-2019,-185,10,Los Angeles Angels,Houston Astros
25-08-2019,-210,9,Detroit Tigers,Minnesota Twins
25-08-2019,-146,9.5,Toronto Blue Jays,Seattle Mariners
25-08-2019,-163,9.5,San Francisco Giants,Oakland Athletics
25-08-2019,-112,9.5,Boston Red Sox,San Diego Padres
25-08-2019,-152,8.5,New York Yankees,Los Angeles Dodgers
26-08-2019,140,13.5,Atlanta Braves,Colorado Rockies
26-08-2019,-142,9,Pittsburgh Pirates,Philadelphia Phillies
26-08-2019,145,7.5,Cincinnati Reds,Miami Marlins
26-08-2019,-138,10,St. Louis Cardinals,Milwaukee Brewers
26-08-2019,-105,8.5,Arizona Diamondbacks,San Francisco Giants
26-08-2019,135,8.5,Los Angeles Dodgers,San Diego Padres
26-08-2019,144,9,Oakland Athletics,Kansas City Royals
26-08-2019,160,9.5,New York Yankees,Seattle Mariners
27-08-2019,-140,10,Pittsburgh Pirates,Philadelphia Phillies
27-08-2019,150,7,Cincinnati Reds,Miami Marlins
27-08-2019,-102,8.5,Chicago Cubs,New York Mets
27-08-2019,-135,9.5,St. Louis Cardinals,Milwaukee Brewers
27-08-2019,-129,8.5,Arizona Diamondbacks,San Francisco Giants
27-08-2019,175,8,Los Angeles Dodgers,San Diego Padres
27-08-2019,145,9.5,Cleveland Indians,Detroit Tigers
27-08-2019,100,9,Minnesota Twins,Chicago White Sox
27-08-2019,-192,7.5,Tampa Bay Rays,Houston Astros
27-08-2019,190,10,Oakland Athletics,Kansas City Royals
27-08-2019,-160,8,Texas Rangers,Los Angeles Angels
27-08-2019,164,9.5,New York Yankees,Seattle Mariners
27-08-2019,-350,9.5,Baltimore Orioles,Washington Nationals
27-08-2019,170,9.5,Atlanta Braves,Toronto Blue Jays
27-08-2019,135,13.5,Boston Red Sox,Colorado Rockies
28-08-2019,115,9,St. Louis Cardinals,Milwaukee Brewers
28-08-2019,-146,9.5,Pittsburgh Pirates,Philadelphia Phillies
28-08-2019,144,8,Cincinnati Reds,Miami Marlins
28-08-2019,-119,7.5,Chicago Cubs,New York Mets
28-08-2019,165,9,Los Angeles Dodgers,San Diego Padres
28-08-2019,230,9.5,New York Yankees,Seattle Mariners
28-08-2019,205,9.5,Cleveland Indians,Detroit Tigers
28-08-2019,180,10.5,Minnesota Twins,Chicago White Sox
28-08-2019,-230,8,Tampa Bay Rays,Houston Astros
28-08-2019,152,9,Oakland Athletics,Kansas City Royals
28-08-2019,-159,9.5,Texas Rangers,Los Angeles Angels
28-08-2019,-400,9,Baltimore Orioles,Washington Nationals
28-08-2019,116,10,Atlanta Braves,Toronto Blue Jays
28-08-2019,170,13.5,Boston Red Sox,Colorado Rockies
29-08-2019,150,9,Cincinnati Reds,Miami Marlins
29-08-2019,-185,7.5,Chicago Cubs,New York Mets
29-08-2019,-102,14.5,Pittsburgh Pirates,Colorado Rockies
29-08-2019,180,9.5,Los Angeles Dodgers,Arizona Diamondbacks
29-08-2019,105,8,San Diego Padres,San Francisco Giants
29-08-2019,245,8.5,Cleveland Indians,Detroit Tigers
29-08-2019,210,10.5,Oakland Athletics,Kansas City Royals
29-08-2019,-230,9,Tampa Bay Rays,Houston Astros
29-08-2019,163,10.5,Minnesota Twins,Chicago White Sox
29-08-2019,-176,10.5,Seattle Mariners,Texas Rangers
30-08-2019,-126,8,Milwaukee Brewers,Chicago Cubs
30-08-2019,-148,9,New York Mets,Philadelphia Phillies
30-08-2019,-260,10,Miami Marlins,Washington Nationals
30-08-2019,-133,14.5,Pittsburgh Pirates,Colorado Rockies
30-08-2019,108,9,Los Angeles Dodgers,Arizona Diamondbacks
30-08-2019,-127,7.5,San Diego Padres,San Francisco Giants
30-08-2019,-134,11,Oakland Athletics,New York Yankees
30-08-2019,180,10.5,Houston Astros,Toronto Blue Jays
30-08-2019,122,8,Cleveland Indians,Tampa Bay Rays
30-08-2019,245,10,Minnesota Twins,Detroit Tigers
30-08-2019,-112,10.5,Seattle Mariners,Texas Rangers
30-08-2019,-108,10,Baltimore Orioles,Kansas City Royals
30-08-2019,113,10.5,Boston Red Sox,Los Angeles Angels
30-08-2019,-210,9.5,Chicago White Sox,Atlanta Braves
31-08-2019,-130,8.5,Cincinnati Reds,St. Louis Cardinals
31-08-2019,-169,8.5,Milwaukee Brewers,Chicago Cubs
31-08-2019,106,9.5,New York Mets,Philadelphia Phillies
31-08-2019,-320,8.5,Miami Marlins,Washington Nationals
31-08-2019,100,8,Cincinnati Reds,St. Louis Cardinals
31-08-2019,132,8.5,Los Angeles Dodgers,Arizona Diamondbacks
31-08-2019,120,13.5,Pittsburgh Pirates,Colorado Rockies
31-08-2019,-112,8.5,San Diego Padres,San Francisco Giants
31-08-2019,-205,11,Oakland Athletics,New York Yankees
31-08-2019,157,10.5,Houston Astros,Toronto Blue Jays
31-08-2019,145,9.5,Minnesota Twins,Detroit Tigers
31-08-2019,-128,8.5,Cleveland Indians,Tampa Bay Rays
31-08-2019,106,9.5,Baltimore Orioles,Kansas City Royals
31-08-2019,-130,10,Seattle Mariners,Texas Rangers
31-08-2019,-102,10.5,Boston Red Sox,Los Angeles Angels
31-08-2019,-210,9,Chicago White Sox,Atlanta Braves
01-09-2019,-310,9,Miami Marlins,Washington Nationals
01-09-2019,-160,8.5,Cincinnati Reds,St. Louis Cardinals
01-09-2019,-137,9.5,Milwaukee Brewers,Chicago Cubs
01-09-2019,-118,13.5,Pittsburgh Pirates,Colorado Rockies
01-09-2019,-122,8,San Diego Padres,San Francisco Giants
01-09-2019,152,9.5,Los Angeles Dodgers,Arizona Diamondbacks
01-09-2019,100,9.5,New York Mets,Philadelphia Phillies
01-09-2019,-120,11,Oakland Athletics,New York Yankees
01-09-2019,250,9,Houston Astros,Toronto Blue Jays
01-09-2019,180,9.5,Minnesota Twins,Detroit Tigers
01-09-2019,-196,8,Cleveland Indians,Tampa Bay Rays
01-09-2019,-140,9.5,Baltimore Orioles,Kansas City Royals
01-09-2019,-127,10,Seattle Mariners,Texas Rangers
01-09-2019,100,9.5,Boston Red Sox,Los Angeles Angels
01-09-2019,-136,8.5,Chicago White Sox,Atlanta Braves
01-09-2019,100,7.5,Cincinnati Reds,St. Louis Cardinals
02-09-2019,100,10,New York Mets,Washington Nationals
02-09-2019,-136,10,Philadelphia Phillies,Cincinnati Reds
02-09-2019,-190,9,San Francisco Giants,St. Louis Cardinals
02-09-2019,-127,9,San Diego Padres,Arizona Diamondbacks
02-09-2019,-350,9,Colorado Rockies,Los Angeles Dodgers
02-09-2019,-210,9.5,Texas Rangers,New York Yankees
02-09-2019,195,10,Minnesota Twins,Detroit Tigers
02-09-2019,-290,8.5,Baltimore Orioles,Tampa Bay Rays
02-09-2019,-230,10,Chicago White Sox,Cleveland Indians
02-09-2019,-280,9.5,Toronto Blue Jays,Atlanta Braves
02-09-2019,-300,9,Seattle Mariners,Chicago Cubs
02-09-2019,163,8.5,Houston Astros,Milwaukee Brewers
03-09-2019,100,10.5,Philadelphia Phillies,Cincinnati Reds
03-09-2019,-168,9,Miami Marlins,Pittsburgh Pirates
03-09-2019,-115,7.5,New York Mets,Washington Nationals
03-09-2019,-290,8.5,San Francisco Giants,St. Louis Cardinals
03-09-2019,-150,9.5,San Diego Padres,Arizona Diamondbacks
03-09-2019,-300,10.5,Colorado Rockies,Los Angeles Dodgers
03-09-2019,-320,10,Texas Rangers,New York Yankees
03-09-2019,-320,9,Chicago White Sox,Cleveland Indians
03-09-2019,-280,9.5,Baltimore Orioles,Tampa Bay Rays
03-09-2019,-140,11.5,Minnesota Twins,Boston Red Sox
03-09-2019,-145,9.5,Detroit Tigers,Kansas City Royals
03-09-2019,-165,9.5,Los Angeles Angels,Oakland Athletics
03-09-2019,-200,10.5,Toronto Blue Jays,Atlanta Braves
03-09-2019,140,9.5,Houston Astros,Milwaukee Brewers
03-09-2019,-250,10.5,Seattle Mariners,Chicago Cubs
03-09-2019,-270,9.5,Baltimore Orioles,Tampa Bay Rays
04-09-2019,-110,10,New York Mets,Washington Nationals
04-09-2019,142,9,Philadelphia Phillies,Cincinnati Reds
04-09-2019,-172,9,Miami Marlins,Pittsburgh Pirates
04-09-2019,-130,8.5,San Francisco Giants,St. Louis Cardinals
04-09-2019,-138,8,San Diego Padres,Arizona Diamondbacks
04-09-2019,-300,9.5,Colorado Rockies,Los Angeles Dodgers
04-09-2019,-160,9,Texas Rangers,New York Yankees
04-09-2019,-290,8.5,Chicago White Sox,Cleveland Indians
04-09-2019,-152,11,Minnesota Twins,Boston Red Sox
04-09-2019,-220,9.5,Detroit Tigers,Kansas City Royals
04-09-2019,-158,9.5,Los Angeles Angels,Oakland Athletics
05-09-2019,-144,9,Philadelphia Phillies,Cincinnati Reds
05-09-2019,-190,8.5,San Francisco Giants,St. Louis Cardinals
05-09-2019,-145,9,Miami Marlins,Pittsburgh Pirates
05-09-2019,110,9.5,Chicago Cubs,Milwaukee Brewers
05-09-2019,-101,9,Washington Nationals,Atlanta Braves
05-09-2019,-180,9.5,Chicago White Sox,Cleveland Indians
05-09-2019,-110,9.5,Detroit Tigers,Kansas City Royals
05-09-2019,-160,10.5,Los Angeles Angels,Oakland Athletics
05-09-2019,-124,9.5,Texas Rangers,Baltimore Orioles
05-09-2019,-170,9,Toronto Blue Jays,Tampa Bay Rays
05-09-2019,-140,11.5,Minnesota Twins,Boston Red Sox
05-09-2019,-260,9,Seattle Mariners,Houston Astros
06-09-2019,150,9.5,St. Louis Cardinals,Pittsburgh Pirates
06-09-2019,108,9.5,Arizona Diamondbacks,Cincinnati Reds
06-09-2019,-152,8.5,Philadelphia Phillies,New York Mets
06-09-2019,-105,9,Washington Nationals,Atlanta Braves
06-09-2019,102,9.5,Chicago Cubs,Milwaukee Brewers
06-09-2019,-310,8.5,San Francisco Giants,Los Angeles Dodgers
06-09-2019,-168,9,Colorado Rockies,San Diego Padres
06-09-2019,-132,9,Texas Rangers,Baltimore Orioles
06-09-2019,115,11,New York Yankees,Boston Red Sox
06-09-2019,-170,8.5,Toronto Blue Jays,Tampa Bay Rays
06-09-2019,-149,9,Los Angeles Angels,Chicago White Sox
06-09-2019,-167,10.5,Cleveland Indians,Minnesota Twins
06-09-2019,-240,10,Seattle Mariners,Houston Astros
06-09-2019,-320,9,Detroit Tigers,Oakland Athletics
06-09-2019,-120,8.5,Kansas City Royals,Miami Marlins
07-09-2019,-155,8.5,Arizona Diamondbacks,Cincinnati Reds
07-09-2019,135,9.5,St. Louis Cardinals,Pittsburgh Pirates
07-09-2019,112,9,Chicago Cubs,Milwaukee Brewers
07-09-2019,-156,8.5,Philadelphia Phillies,New York Mets
07-09-2019,-130,10,Washington Nationals,Atlanta Braves
07-09-2019,-158,8.5,Colorado Rockies,San Diego Padres
07-09-2019,-240,9.5,San Francisco Giants,Los Angeles Dodgers
07-09-2019,110,11.5,New York Yankees,Boston Red Sox
07-09-2019,-260,8,Toronto Blue Jays,Tampa Bay Rays
07-09-2019,-105,9.5,Texas Rangers,Baltimore Orioles
07-09-2019,-135,9.5,Cleveland Indians,Minnesota Twins
07-09-2019,130,9.5,Los Angeles Angels,Chicago White Sox
07-09-2019,-420,9,Seattle Mariners,Houston Astros
07-09-2019,-320,9,Detroit Tigers,Oakland Athletics
07-09-2019,-106,8.5,Kansas City Royals,Miami Marlins
08-09-2019,-126,9,Arizona Diamondbacks,Cincinnati Reds
08-09-2019,-190,8.5,Philadelphia Phillies,New York Mets
08-09-2019,108,8.5,Washington Nationals,Atlanta Braves
08-09-2019,195,8.5,St. Louis Cardinals,Pittsburgh Pirates
08-09-2019,-128,9,Chicago Cubs,Milwaukee Brewers
08-09-2019,-240,8.5,San Francisco Giants,Los Angeles Dodgers
08-09-2019,-141,9,Colorado Rockies,San Diego Padres
08-09-2019,125,9,Texas Rangers,Baltimore Orioles
08-09-2019,-210,8.5,Toronto Blue Jays,Tampa Bay Rays
08-09-2019,100,9.5,Los Angeles Angels,Chicago White Sox
08-09-2019,140,8.5,Cleveland Indians,Minnesota Twins
08-09-2019,-420,9,Seattle Mariners,Houston Astros
08-09-2019,-320,9,Detroit Tigers,Oakland Athletics
08-09-2019,107,11,New York Yankees,Boston Red Sox
08-09-2019,-101,8.5,Kansas City Royals,Miami Marlins
09-09-2019,-137,9,Atlanta Braves,Philadelphia Phillies
09-09-2019,195,9,Milwaukee Brewers,Miami Marlins
09-09-2019,-240,7.5,Arizona Diamondbacks,New York Mets
09-09-2019,-174,7.5,Pittsburgh Pirates,San Francisco Giants
09-09-2019,140,8,Chicago Cubs,San Diego Padres
09-09-2019,102,9.5,New York Yankees,Boston Red Sox
09-09-2019,-190,9.5,Oakland Athletics,Houston Astros
09-09-2019,178,8.5,Cleveland Indians,Los Angeles Angels
10-09-2019,163,10.5,Atlanta Braves,Philadelphia Phillies
10-09-2019,160,8.5,Milwaukee Brewers,Miami Marlins
10-09-2019,-118,7.5,Arizona Diamondbacks,New York Mets
10-09-2019,150,13.5,St. Louis Cardinals,Colorado Rockies
10-09-2019,-119,8.5,Pittsburgh Pirates,San Francisco Giants
10-09-2019,163,9,Chicago Cubs,San Diego Padres
10-09-2019,270,10.5,New York Yankees,Detroit Tigers
10-09-2019,135,10,Boston Red Sox,Toronto Blue Jays
10-09-2019,124,9,Tampa Bay Rays,Texas Rangers
10-09-2019,-118,9.5,Kansas City Royals,Chicago White Sox
10-09-2019,-156,10,Oakland Athletics,Houston Astros
10-09-2019,140,10,Cleveland Indians,Los Angeles Angels
10-09-2019,300,10,Los Angeles Dodgers,Baltimore Orioles
10-09-2019,-140,10.5,Washington Nationals,Minnesota Twins
10-09-2019,110,9,Cincinnati Reds,Seattle Mariners
11-09-2019,137,9.5,Atlanta Braves,Philadelphia Phillies
11-09-2019,122,8,Milwaukee Brewers,Miami Marlins
11-09-2019,-115,9,Arizona Diamondbacks,New York Mets
11-09-2019,165,13.5,St. Louis Cardinals,Colorado Rockies
11-09-2019,-143,9,Pittsburgh Pirates,San Francisco Giants
11-09-2019,-110,8,Chicago Cubs,San Diego Padres
11-09-2019,120,11,Boston Red Sox,Toronto Blue Jays
11-09-2019,140,11,Tampa Bay Rays,Texas Rangers
11-09-2019,142,10,Cleveland Indians,Los Angeles Angels
11-09-2019,-154,10,Kansas City Royals,Chicago White Sox
11-09-2019,-148,11,Oakland Athletics,Houston Astros
11-09-2019,200,9.5,Los Angeles Dodgers,Baltimore Orioles
11-09-2019,138,9.5,Washington Nationals,Minnesota Twins
11-09-2019,140,8,Cincinnati Reds,Seattle Mariners
12-09-2019,125,8,Milwaukee Brewers,Miami Marlins
12-09-2019,-147,8,Arizona Diamondbacks,New York Mets
12-09-2019,170,12,St. Louis Cardinals,Colorado Rockies
12-09-2019,144,8,Chicago Cubs,San Diego Padres
12-09-2019,-112,8.5,Pittsburgh Pirates,San Francisco Giants
12-09-2019,110,9.5,Atlanta Braves,Philadelphia Phillies
12-09-2019,200,9.5,New York Yankees,Detroit Tigers
12-09-2019,-200,8.5,Kansas City Royals,Chicago White Sox
12-09-2019,122,10.5,Boston Red Sox,Toronto Blue Jays
12-09-2019,146,10.5,Tampa Bay Rays,Texas Rangers
12-09-2019,-290,9,Oakland Athletics,Houston Astros
12-09-2019,200,10,Los Angeles Dodgers,Baltimore Orioles
12-09-2019,122,9.5,Washington Nationals,Minnesota Twins
12-09-2019,110,9,Cincinnati Reds,Seattle Mariners
12-09-2019,240,10.5,New York Yankees,Detroit Tigers
13-09-2019,-200,11,Pittsburgh Pirates,Chicago Cubs
13-09-2019,-150,8.5,Atlanta Braves,Washington Nationals
13-09-2019,122,7.5,Los Angeles Dodgers,New York Mets
13-09-2019,-128,8,Milwaukee Brewers,St. Louis Cardinals
13-09-2019,110,12.5,San Diego Padres,Colorado Rockies
13-09-2019,103,8.5,Cincinnati Reds,Arizona Diamondbacks
13-09-2019,-160,8,Miami Marlins,San Francisco Giants
13-09-2019,175,10,New York Yankees,Toronto Blue Jays
13-09-2019,-113,9.5,Baltimore Orioles,Detroit Tigers
13-09-2019,165,11,Oakland Athletics,Texas Rangers
13-09-2019,320,8.5,Houston Astros,Kansas City Royals
13-09-2019,140,8,Tampa Bay Rays,Los Angeles Angels
13-09-2019,-130,9.5,Chicago White Sox,Seattle Mariners
14-09-2019,-280,10.5,Pittsburgh Pirates,Chicago Cubs
14-09-2019,-107,10.5,Atlanta Braves,Washington Nationals
14-09-2019,-140,7.5,Los Angeles Dodgers,New York Mets
